Person Id,Floor Access DateTime,Floor Level,Building
31,10/5/15 19:37,6,C
20,10/5/15 19:38,5,A
58,10/5/15 19:43,8,C
62,10/5/15 19:44,9,C
12,10/5/15 19:48,1,A
72,10/5/15 19:49,9,C
53,10/5/15 20:00,2,C
78,10/5/15 20:00,10,C
1,10/5/15 20:03,3,C
46,10/5/15 20:04,6,C
80,10/5/15 20:04,5,B
18,10/5/15 20:06,8,C
71,10/5/15 20:11,10,B
30,10/5/15 20:14,8,A
7,10/5/15 20:16,5,A
70,10/5/15 20:16,6,B
8,10/5/15 20:18,8,B
92,10/5/15 20:19,7,C
83,10/5/15 20:19,8,B
68,10/5/15 20:20,9,A
18,10/5/15 20:23,1,C
19,10/5/15 20:23,2,B
43,10/5/15 20:27,4,A
50,10/5/15 20:28,8,A
95,10/5/15 20:28,10,A
96,10/5/15 20:30,7,B
34,10/5/15 20:30,6,B
48,10/5/15 20:30,5,C
90,10/5/15 20:31,7,C
26,10/5/15 20:33,2,C
14,10/5/15 20:38,10,B
28,10/5/15 20:40,7,C
27,10/5/15 20:49,4,C
1,10/6/15 8:02,1,C
2,10/6/15 8:02,6,B
3,10/6/15 8:03,7,B
4,10/6/15 8:04,8,C
5,10/6/15 8:04,3,A
6,10/6/15 8:07,10,B
7,10/6/15 8:07,8,C
8,10/6/15 8:07,7,A
9,10/6/15 8:07,2,B
10,10/6/15 8:14,3,B
11,10/6/15 8:27,2,C
12,10/6/15 8:28,8,A
13,10/6/15 8:28,2,B
14,10/6/15 8:33,8,A
15,10/6/15 8:38,7,C
16,10/6/15 8:40,8,C
17,10/6/15 9:00,4,A
18,10/6/15 9:00,4,A
19,10/6/15 9:00,5,B
20,10/6/15 9:00,6,B
21,10/6/15 9:00,6,C
23,10/6/15 9:08,1,B
24,10/6/15 9:09,3,C
25,10/6/15 9:10,6,B
26,10/6/15 9:11,3,C
27,10/6/15 9:12,8,B
28,10/6/15 9:18,3,A
29,10/6/15 9:27,9,C
30,10/6/15 9:27,7,B
32,10/6/15 9:32,3,C
33,10/6/15 9:36,8,C
34,10/6/15 9:47,4,A
35,10/6/15 9:47,5,A
36,10/6/15 10:00,5,C
37,10/6/15 10:00,8,C
38,10/6/15 10:00,2,C
39,10/6/15 10:00,4,B
40,10/6/15 10:04,8,B
41,10/6/15 10:07,5,A
42,10/6/15 10:07,2,A
43,10/6/15 10:11,8,A
44,10/6/15 10:12,2,B
45,10/6/15 10:13,9,B
46,10/6/15 10:16,6,C
47,10/6/15 10:17,8,B
48,10/6/15 10:17,3,A
49,10/6/15 10:19,6,C
50,10/6/15 10:19,3,C
51,10/6/15 10:20,3,C
52,10/6/15 10:20,3,A
53,10/6/15 10:20,3,B
54,10/6/15 10:20,5,B
55,10/6/15 10:21,7,C
56,10/6/15 10:21,3,C
57,10/6/15 10:23,3,B
58,10/6/15 10:24,4,A
59,10/6/15 10:26,2,B
60,10/6/15 10:27,6,B
61,10/6/15 10:27,7,B
62,10/6/15 10:27,5,B
64,10/6/15 10:28,2,C
65,10/6/15 10:29,6,A
66,10/6/15 10:30,1,B
67,10/6/15 10:31,10,B
68,10/6/15 10:31,3,C
69,10/6/15 10:32,5,C
70,10/6/15 10:32,2,A
71,10/6/15 10:32,1,A
72,10/6/15 10:32,4,C
73,10/6/15 10:33,5,C
74,10/6/15 10:34,3,B
75,10/6/15 10:34,5,C
76,10/6/15 10:37,4,C
77,10/6/15 10:37,2,C
78,10/6/15 10:37,9,A
79,10/6/15 10:37,7,C
80,10/6/15 10:38,4,C
81,10/6/15 10:38,4,C
82,10/6/15 10:40,10,A
83,10/6/15 10:40,3,B
84,10/6/15 10:40,5,A
85,10/6/15 10:40,3,B
86,10/6/15 10:40,8,C
87,10/6/15 10:41,6,B
88,10/6/15 10:41,4,C
89,10/6/15 10:42,9,A
18,10/6/15 10:42,9,A
90,10/6/15 10:43,1,C
91,10/6/15 10:44,10,C
92,10/6/15 10:46,5,A
93,10/6/15 10:47,6,A
94,10/6/15 10:47,3,A
95,10/6/15 10:48,2,B
96,10/6/15 10:48,10,A
97,10/6/15 10:49,8,A
13,10/6/15 12:00,8,C
13,10/6/15 12:01,9,C
31,10/6/15 12:02,2,C
44,10/6/15 12:03,7,A
16,10/6/15 12:03,10,B
38,10/6/15 12:11,2,C
51,10/6/15 12:14,7,B
4,10/6/15 12:16,8,A
58,10/6/15 12:19,8,C
82,10/6/15 12:21,1,B
12,10/6/15 12:23,5,C
91,10/6/15 12:26,6,B
80,10/6/15 12:29,3,B
71,10/6/15 12:36,9,C
8,10/6/15 12:40,1,B
33,10/6/15 12:46,9,A
21,10/6/15 13:00,10,C
52,10/6/15 13:00,8,B
64,10/6/15 13:01,9,C
31,10/6/15 13:01,8,C
74,10/6/15 13:01,9,B
61,10/6/15 13:01,6,C
65,10/6/15 13:02,1,A
15,10/6/15 13:03,8,C
24,10/6/15 13:04,1,C
64,10/6/15 13:07,10,C
44,10/6/15 13:07,2,A
88,10/6/15 13:08,2,C
77,10/6/15 13:10,7,B
67,10/6/15 13:11,1,B
11,10/6/15 13:11,1,C
3,10/6/15 13:11,5,A
46,10/6/15 13:11,10,C
45,10/6/15 13:14,3,A
39,10/6/15 13:14,3,A
94,10/6/15 13:14,1,A
46,10/6/15 13:16,5,A
89,10/6/15 13:17,4,B
48,10/6/15 13:17,6,B
51,10/6/15 13:18,8,B
73,10/6/15 13:19,5,C
23,10/6/15 13:20,10,C
11,10/6/15 13:21,9,A
43,10/6/15 13:21,3,B
5,10/6/15 13:22,10,B
40,10/6/15 13:22,10,C
28,10/6/15 13:22,9,C
75,10/6/15 13:23,6,B
86,10/6/15 13:24,6,A
47,10/6/15 13:24,3,B
76,10/6/15 13:24,10,C
41,10/6/15 13:26,2,C
50,10/6/15 13:27,1,B
36,10/6/15 13:28,7,B
42,10/6/15 13:29,3,C
37,10/6/15 13:29,3,B
54,10/6/15 13:31,9,A
65,10/6/15 13:33,10,C
69,10/6/15 13:37,6,A
56,10/6/15 13:39,5,B
81,10/6/15 13:40,5,B
39,10/6/15 13:44,8,A
15,10/6/15 13:47,3,C
6,10/6/15 13:47,5,B
58,10/6/15 13:48,8,B
93,10/6/15 14:00,9,C
41,10/6/15 14:00,3,B
20,10/6/15 14:01,2,C
62,10/6/15 14:02,7,A
66,10/6/15 14:03,10,B
84,10/6/15 14:03,4,A
24,10/6/15 14:03,1,A
9,10/6/15 14:04,10,C
48,10/6/15 14:04,7,A
66,10/6/15 14:04,5,B
66,10/6/15 14:06,8,A
51,10/6/15 14:06,6,B
23,10/6/15 14:07,2,C
20,10/6/15 14:07,3,A
62,10/6/15 14:07,7,C
33,10/6/15 14:07,7,C
43,10/6/15 14:08,5,C
47,10/6/15 14:11,9,A
12,10/6/15 14:11,5,B
91,10/6/15 14:11,1,A
80,10/6/15 14:12,7,A
57,10/6/15 14:12,6,C
71,10/6/15 14:14,10,B
5,10/6/15 14:14,2,A
8,10/6/15 14:17,3,B
95,10/6/15 14:17,8,C
25,10/6/15 14:18,10,C
25,10/6/15 14:18,4,C
90,10/6/15 14:23,9,B
61,10/6/15 14:26,10,C
49,10/6/15 14:32,3,A
84,10/6/15 14:34,6,B
9,10/6/15 14:38,6,C
56,10/6/15 14:39,7,A
45,10/6/15 14:39,1,B
52,10/6/15 14:39,5,B
50,10/6/15 14:41,1,A
68,10/6/15 14:47,5,C
72,10/6/15 14:47,10,A
76,10/6/15 18:07,7,A
81,10/6/15 18:11,4,C
65,10/6/15 18:11,2,A
11,10/6/15 18:14,10,B
67,10/6/15 18:14,4,A
13,10/6/15 18:14,1,B
39,10/6/15 18:18,8,C
3,10/6/15 18:19,2,C
77,10/6/15 18:22,10,C
52,10/6/15 18:22,5,C
89,10/6/15 18:24,6,B
61,10/6/15 18:30,1,C
41,10/6/15 18:31,3,C
82,10/6/15 18:33,8,A
64,10/6/15 18:36,6,A
59,10/6/15 18:36,7,B
73,10/6/15 18:36,8,C
84,10/6/15 18:36,7,C
94,10/6/15 18:37,7,C
15,10/6/15 19:01,1,A
44,10/6/15 19:03,3,A
54,10/6/15 19:04,1,B
49,10/6/15 19:06,10,B
6,10/6/15 19:06,7,A
21,10/6/15 19:06,7,B
29,10/6/15 19:06,1,B
57,10/6/15 19:07,4,A
32,10/6/15 19:07,1,A
74,10/6/15 19:07,2,A
38,10/6/15 19:07,3,C
4,10/6/15 19:07,4,B
60,10/6/15 19:07,5,C
86,10/6/15 19:07,8,B
97,10/6/15 19:08,10,C
85,10/6/15 19:08,10,C
88,10/6/15 19:08,9,B
5,10/6/15 19:08,7,C
42,10/6/15 19:08,1,B
33,10/6/15 19:09,8,C
87,10/6/15 19:09,2,A
69,10/6/15 19:10,7,A
55,10/6/15 19:10,2,A
79,10/6/15 19:11,7,A
10,10/6/15 19:11,8,C
47,10/6/15 19:11,4,B
2,10/6/15 19:12,1,B
35,10/6/15 19:12,7,A
17,10/6/15 19:13,6,A
36,10/6/15 19:17,3,A
9,10/6/15 19:17,9,C
66,10/6/15 19:18,7,C
51,10/6/15 19:19,5,B
56,10/6/15 19:20,7,A
16,10/6/15 19:21,5,C
40,10/6/15 19:22,1,B
24,10/6/15 19:24,9,B
37,10/6/15 19:27,9,C
45,10/6/15 19:30,3,C
23,10/6/15 19:31,2,A
93,10/6/15 19:32,1,C
75,10/6/15 19:33,1,B
91,10/6/15 19:37,4,C
25,10/6/15 19:37,6,A
31,10/6/15 19:37,5,A
20,10/6/15 19:38,3,B
58,10/6/15 19:43,1,C
62,10/6/15 19:44,8,B
12,10/6/15 19:48,7,C
72,10/6/15 19:49,4,A
53,10/6/15 20:00,9,A
78,10/6/15 20:00,9,C
1,10/6/15 20:03,9,C
46,10/6/15 20:04,2,B
80,10/6/15 20:04,9,A
18,10/6/15 20:06,4,C
71,10/6/15 20:11,7,B
30,10/6/15 20:14,7,C
7,10/6/15 20:16,6,A
70,10/6/15 20:16,10,B
8,10/6/15 20:18,5,A
92,10/6/15 20:19,6,C
83,10/6/15 20:19,3,A
68,10/6/15 20:20,8,C
18,10/6/15 20:23,9,B
19,10/6/15 20:23,10,A
43,10/6/15 20:27,6,A
50,10/6/15 20:28,3,A
95,10/6/15 20:28,7,A
96,10/6/15 20:30,2,B
34,10/6/15 20:30,1,B
48,10/6/15 20:30,8,C
90,10/6/15 20:31,6,B
26,10/6/15 20:33,5,C
14,10/6/15 20:38,8,A
28,10/6/15 20:40,1,A
27,10/6/15 20:49,3,C
31,10/7/15 8:00,5,C
48,10/7/15 8:01,3,B
34,10/7/15 8:01,7,C
37,10/7/15 8:01,4,C
12,10/7/15 8:01,1,C
53,10/7/15 8:02,3,C
10,10/7/15 8:05,1,B
38,10/7/15 8:05,4,C
45,10/7/15 8:06,9,A
26,10/7/15 8:06,6,C
92,10/7/15 8:07,4,B
35,10/7/15 8:09,1,A
77,10/7/15 8:10,6,B
43,10/7/15 8:12,1,C
91,10/7/15 8:14,6,C
20,10/7/15 8:17,1,B
3,10/7/15 8:18,2,C
93,10/7/15 8:20,5,C
15,10/7/15 8:21,4,A
72,10/7/15 8:23,5,A
60,10/7/15 8:24,1,B
46,10/7/15 8:27,6,C
23,10/7/15 8:29,3,C
82,10/7/15 8:29,6,A
39,10/7/15 8:31,6,B
78,10/7/15 8:34,3,C
66,10/7/15 8:35,1,A
55,10/7/15 8:37,10,C
11,10/7/15 8:38,9,A
52,10/7/15 8:39,6,B
96,10/7/15 8:39,7,A
81,10/7/15 8:40,7,C
83,10/7/15 8:41,7,A
64,10/7/15 8:43,3,C
40,10/7/15 8:46,6,B
18,10/7/15 8:47,10,B
65,10/7/15 8:47,2,B
89,10/7/15 8:48,4,A
36,10/7/15 8:49,6,B
80,10/7/15 8:49,7,A
6,10/7/15 8:51,5,A
76,10/7/15 8:52,6,B
42,10/7/15 8:53,10,C
32,10/7/15 8:53,7,B
88,10/7/15 8:54,7,B
70,10/7/15 8:54,8,C
71,10/7/15 8:56,7,A
2,10/7/15 8:56,7,C
62,10/7/15 8:58,8,B
25,10/7/15 8:58,9,C
59,10/7/15 9:01,4,C
9,10/7/15 9:01,7,A
7,10/7/15 9:02,7,A
24,10/7/15 9:03,1,C
13,10/7/15 9:05,5,A
44,10/7/15 9:08,6,B
30,10/7/15 9:10,8,A
4,10/7/15 9:12,4,C
56,10/7/15 9:15,6,C
41,10/7/15 9:16,3,B
79,10/7/15 9:16,10,B
58,10/7/15 9:19,6,B
27,10/7/15 9:20,6,B
84,10/7/15 9:21,8,C
61,10/7/15 9:23,3,C
73,10/7/15 9:23,4,C
21,10/7/15 9:24,7,B
47,10/7/15 9:24,10,C
50,10/7/15 9:24,3,A
90,10/7/15 9:25,8,C
8,10/7/15 9:26,7,B
85,10/7/15 9:27,7,B
16,10/7/15 9:28,1,C
1,10/7/15 9:32,1,B
67,10/7/15 9:32,10,A
98,10/7/15 9:34,5,A
74,10/7/15 9:36,5,B
99,10/7/15 9:36,10,A
94,10/7/15 9:37,8,B
22,10/7/15 9:39,8,B
54,10/7/15 9:39,7,C
69,10/7/15 9:40,10,B
14,10/7/15 9:40,6,B
29,10/7/15 9:41,2,B
57,10/7/15 9:41,2,A
5,10/7/15 9:41,8,B
17,10/7/15 9:42,9,A
19,10/7/15 9:45,7,C
87,10/7/15 9:45,3,A
28,10/7/15 9:48,9,C
75,10/7/15 9:48,3,C
86,10/7/15 9:50,4,A
49,10/7/15 9:50,8,C
51,10/7/15 9:51,3,A
97,10/7/15 9:52,6,C
33,10/7/15 9:53,5,A
68,10/7/15 9:55,3,A
63,10/7/15 9:55,2,A
95,10/7/15 9:55,3,A
53,10/7/15 12:00,10,B
93,10/7/15 12:00,9,A
22,10/7/15 12:00,9,C
63,10/7/15 12:01,4,A
15,10/7/15 12:01,6,C
41,10/7/15 12:01,9,C
66,10/7/15 12:02,7,A
98,10/7/15 12:03,10,C
30,10/7/15 12:03,5,B
67,10/7/15 12:03,1,A
24,10/7/15 12:03,2,B
92,10/7/15 12:05,10,A
6,10/7/15 12:05,8,C
72,10/7/15 12:06,5,B
61,10/7/15 12:06,10,B
68,10/7/15 12:07,1,C
47,10/7/15 12:07,6,B
1,10/7/15 12:07,6,C
44,10/7/15 12:07,5,C
52,10/7/15 12:08,10,C
76,10/7/15 12:09,5,A
58,10/7/15 12:11,9,A
71,10/7/15 12:11,7,B
12,10/7/15 12:12,4,C
80,10/7/15 12:12,8,A
54,10/7/15 12:12,10,B
94,10/7/15 12:12,2,C
81,10/7/15 12:13,2,B
23,10/7/15 12:13,2,B
65,10/7/15 12:13,3,A
37,10/7/15 12:13,2,B
77,10/7/15 12:13,4,C
78,10/7/15 12:15,6,C
73,10/7/15 12:15,8,B
99,10/7/15 12:17,7,C
49,10/7/15 12:17,7,A
25,10/7/15 12:18,10,B
96,10/7/15 12:18,4,B
86,10/7/15 12:20,7,B
27,10/7/15 12:21,3,C
10,10/7/15 12:21,7,B
87,10/7/15 12:22,4,C
29,10/7/15 12:25,9,A
18,10/7/15 12:26,5,C
90,10/7/15 12:27,7,A
16,10/7/15 12:27,1,C
85,10/7/15 12:27,9,B
46,10/7/15 12:27,10,C
95,10/7/15 12:28,6,C
45,10/7/15 12:28,2,C
59,10/7/15 12:29,9,C
51,10/7/15 12:29,5,B
2,10/7/15 12:30,3,B
20,10/7/15 12:31,4,A
43,10/7/15 12:31,7,C
5,10/7/15 12:31,9,C
79,10/7/15 12:32,6,A
70,10/7/15 12:34,2,C
19,10/7/15 12:34,4,B
69,10/7/15 12:35,7,C
7,10/7/15 12:35,9,C
60,10/7/15 12:38,2,B
55,10/7/15 12:39,8,B
50,10/7/15 12:39,2,C
33,10/7/15 12:40,3,C
48,10/7/15 12:40,7,A
31,10/7/15 12:40,10,B
62,10/7/15 12:41,9,C
28,10/7/15 12:41,4,C
42,10/7/15 12:42,6,C
57,10/7/15 12:44,1,B
84,10/7/15 12:44,9,B
32,10/7/15 12:44,7,B
40,10/7/15 12:44,1,B
9,10/7/15 12:45,7,B
14,10/7/15 12:46,8,C
75,10/7/15 12:46,8,C
36,10/7/15 12:47,3,A
13,10/7/15 12:47,4,B
26,10/7/15 12:48,4,B
97,10/7/15 12:50,6,B
56,10/7/15 12:50,9,B
4,10/7/15 12:51,1,C
3,10/7/15 12:51,9,C
39,10/7/15 12:52,3,C
35,10/7/15 12:54,6,B
8,10/7/15 12:54,4,B
17,10/7/15 12:54,6,A
82,10/7/15 12:54,10,A
38,10/7/15 12:56,2,A
88,10/7/15 12:57,9,B
34,10/7/15 12:58,7,B
11,10/7/15 12:58,3,C
91,10/7/15 12:58,7,A
21,10/7/15 12:58,8,C
89,10/7/15 12:58,4,C
64,10/7/15 12:58,8,A
83,10/7/15 12:58,3,A
74,10/7/15 12:59,2,A
76,10/7/15 13:00,5,A
32,10/7/15 13:00,1,A
83,10/7/15 13:01,3,A
81,10/7/15 13:01,4,A
70,10/7/15 13:02,4,C
28,10/7/15 13:02,1,B
39,10/7/15 13:03,5,C
59,10/7/15 13:03,7,B
49,10/7/15 13:04,3,A
33,10/7/15 13:04,3,A
91,10/7/15 13:05,2,B
48,10/7/15 13:08,8,B
53,10/7/15 13:08,10,C
10,10/7/15 13:08,6,C
38,10/7/15 13:08,7,C
88,10/7/15 13:09,5,A
67,10/7/15 13:09,9,A
68,10/7/15 13:10,2,A
84,10/7/15 13:10,8,A
22,10/7/15 13:10,7,A
43,10/7/15 13:10,10,B
79,10/7/15 13:11,1,B
58,10/7/15 13:11,1,A
46,10/7/15 13:12,2,B
78,10/7/15 13:12,10,C
2,10/7/15 13:12,5,C
3,10/7/15 13:16,3,C
85,10/7/15 13:16,4,A
42,10/7/15 13:17,2,A
18,10/7/15 13:17,10,B
73,10/7/15 13:17,10,A
60,10/7/15 13:18,6,A
77,10/7/15 13:18,7,C
69,10/7/15 13:19,3,C
6,10/7/15 13:19,7,C
47,10/7/15 13:19,8,C
29,10/7/15 13:20,9,B
11,10/7/15 13:22,6,C
98,10/7/15 13:22,8,A
37,10/7/15 13:24,2,B
52,10/7/15 13:24,5,B
99,10/7/15 13:24,7,B
75,10/7/15 13:25,2,A
71,10/7/15 13:25,10,B
61,10/7/15 13:25,3,A
50,10/7/15 13:26,6,A
26,10/7/15 13:26,9,C
82,10/7/15 13:27,3,C
12,10/7/15 13:27,9,A
74,10/7/15 13:27,4,A
54,10/7/15 13:27,4,A
30,10/7/15 13:29,6,C
94,10/7/15 13:29,8,C
15,10/7/15 13:29,3,A
96,10/7/15 13:31,2,B
24,10/7/15 13:31,6,A
8,10/7/15 13:32,8,C
97,10/7/15 13:32,8,C
89,10/7/15 13:32,7,C
62,10/7/15 13:33,9,C
35,10/7/15 13:34,1,C
72,10/7/15 13:34,2,C
7,10/7/15 13:34,5,A
23,10/7/15 13:35,5,A
13,10/7/15 13:35,4,C
57,10/7/15 13:35,1,C
41,10/7/15 13:35,1,C
36,10/7/15 13:35,3,C
40,10/7/15 13:35,1,A
56,10/7/15 13:35,8,C
45,10/7/15 13:35,2,C
16,10/7/15 13:36,4,A
14,10/7/15 13:38,5,C
1,10/7/15 13:38,6,C
34,10/7/15 13:39,6,A
66,10/7/15 13:40,7,B
17,10/7/15 13:44,1,A
31,10/7/15 13:44,4,B
92,10/7/15 13:44,4,B
90,10/7/15 13:45,4,C
5,10/7/15 13:45,10,C
86,10/7/15 13:46,10,C
55,10/7/15 13:47,3,A
80,10/7/15 13:47,1,A
20,10/7/15 13:49,10,B
27,10/7/15 13:49,8,A
21,10/7/15 13:50,1,B
95,10/7/15 13:50,1,A
63,10/7/15 13:50,2,C
64,10/7/15 13:51,7,A
4,10/7/15 13:53,3,C
87,10/7/15 13:53,2,A
44,10/7/15 13:53,3,B
9,10/7/15 13:53,6,B
51,10/7/15 13:53,6,C
25,10/7/15 13:54,5,A
93,10/7/15 13:57,10,B
65,10/7/15 13:59,10,B
19,10/7/15 13:59,1,C
35,10/7/15 18:03,10,C
26,10/7/15 18:04,1,C
61,10/7/15 18:08,1,A
80,10/7/15 18:08,9,C
44,10/7/15 18:09,8,A
22,10/7/15 18:09,7,A
39,10/7/15 18:16,4,C
14,10/7/15 18:16,1,C
62,10/7/15 18:16,8,A
81,10/7/15 18:18,2,C
74,10/7/15 18:19,5,C
7,10/7/15 18:21,5,B
29,10/7/15 18:22,7,C
60,10/7/15 18:23,6,B
46,10/7/15 18:23,8,A
38,10/7/15 18:24,8,B
96,10/7/15 18:26,3,C
71,10/7/15 18:27,8,B
47,10/7/15 18:28,7,C
42,10/7/15 18:29,4,C
69,10/7/15 18:29,3,B
4,10/7/15 18:30,6,B
99,10/7/15 18:30,2,A
45,10/7/15 18:32,2,B
95,10/7/15 18:33,6,A
28,10/7/15 18:33,3,B
98,10/7/15 18:34,5,C
68,10/7/15 18:34,1,B
6,10/7/15 18:34,1,A
24,10/7/15 18:37,2,A
51,10/7/15 18:37,6,B
25,10/7/15 18:37,3,B
12,10/7/15 18:38,5,C
52,10/7/15 18:43,8,C
8,10/7/15 18:43,6,A
55,10/7/15 18:44,6,C
57,10/7/15 18:47,7,A
18,10/7/15 18:48,9,C
32,10/7/15 18:48,10,C
66,10/7/15 18:48,9,C
2,10/7/15 18:49,4,B
63,10/7/15 18:51,2,B
17,10/7/15 18:51,5,A
86,10/7/15 18:52,10,C
88,10/7/15 18:52,6,B
83,10/7/15 18:52,3,C
16,10/7/15 18:53,7,B
13,10/7/15 18:53,4,B
72,10/7/15 18:54,9,B
87,10/7/15 18:55,5,A
70,10/7/15 18:56,1,B
58,10/7/15 18:56,2,A
73,10/7/15 18:58,8,B
19,10/7/15 19:00,10,B
40,10/7/15 19:00,2,C
93,10/7/15 19:01,2,A
50,10/7/15 19:03,8,C
37,10/7/15 19:06,10,C
94,10/7/15 19:07,9,C
59,10/7/15 19:07,10,B
92,10/7/15 19:11,5,C
78,10/7/15 19:12,3,A
27,10/7/15 19:13,8,C
90,10/7/15 19:13,9,C
75,10/7/15 19:14,9,C
34,10/7/15 19:15,5,A
89,10/7/15 19:15,4,B
85,10/7/15 19:19,7,B
11,10/7/15 19:19,3,A
41,10/7/15 19:20,1,B
43,10/7/15 19:25,5,C
9,10/7/15 19:29,3,A
21,10/7/15 19:30,8,A
5,10/7/15 19:31,2,A
65,10/7/15 19:33,3,B
91,10/7/15 19:35,1,B
56,10/7/15 19:37,4,A
30,10/7/15 19:37,8,A
1,10/7/15 19:38,8,C
36,10/7/15 19:38,3,A
54,10/7/15 19:38,4,C
3,10/7/15 19:40,7,A
79,10/7/15 19:41,9,A
64,10/7/15 19:41,5,C
77,10/7/15 19:41,7,A
23,10/7/15 19:42,9,B
76,10/7/15 19:43,5,C
33,10/7/15 19:43,3,B
48,10/7/15 19:45,10,C
15,10/7/15 19:48,8,C
67,10/7/15 19:48,6,C
97,10/7/15 19:49,6,A
20,10/7/15 19:49,6,A
49,10/7/15 19:49,1,A
10,10/7/15 19:53,7,A
84,10/7/15 19:56,1,C
31,10/7/15 19:57,1,C
53,10/7/15 19:57,9,C
82,10/7/15 19:58,4,A
93,10/8/15 8:00,7,B
51,10/8/15 8:01,8,B
54,10/8/15 8:01,8,C
11,10/8/15 8:02,2,C
60,10/8/15 8:05,4,B
21,10/8/15 8:07,7,B
43,10/8/15 8:07,10,B
33,10/8/15 8:07,1,B
16,10/8/15 8:08,10,A
91,10/8/15 8:09,7,A
67,10/8/15 8:12,4,A
72,10/8/15 8:14,5,C
47,10/8/15 8:15,8,A
50,10/8/15 8:15,4,B
42,10/8/15 8:15,5,B
81,10/8/15 8:17,8,A
99,10/8/15 8:17,9,A
96,10/8/15 8:19,5,A
28,10/8/15 8:21,5,C
70,10/8/15 8:21,3,B
79,10/8/15 8:21,8,C
56,10/8/15 8:22,5,C
7,10/8/15 8:23,1,A
45,10/8/15 8:24,2,C
74,10/8/15 8:26,1,C
55,10/8/15 8:26,9,A
73,10/8/15 8:28,2,A
41,10/8/15 8:30,1,C
98,10/8/15 8:39,2,B
59,10/8/15 8:39,7,C
39,10/8/15 8:40,7,C
8,10/8/15 8:44,8,C
23,10/8/15 8:45,1,B
87,10/8/15 8:45,10,B
44,10/8/15 8:45,9,B
75,10/8/15 8:46,5,B
14,10/8/15 8:48,6,C
86,10/8/15 8:48,8,B
58,10/8/15 8:48,5,C
95,10/8/15 8:49,3,B
63,10/8/15 8:50,6,B
5,10/8/15 8:50,8,A
48,10/8/15 8:51,9,B
4,10/8/15 8:52,3,A
83,10/8/15 8:52,6,A
13,10/8/15 8:53,10,B
82,10/8/15 8:56,1,B
65,10/8/15 8:57,1,B
24,10/8/15 9:01,8,A
92,10/8/15 9:03,5,B
9,10/8/15 9:03,6,C
64,10/8/15 9:04,2,B
25,10/8/15 9:05,7,B
27,10/8/15 9:05,2,B
52,10/8/15 9:06,10,A
80,10/8/15 9:07,4,C
2,10/8/15 9:07,2,C
94,10/8/15 9:08,3,C
85,10/8/15 9:08,9,C
35,10/8/15 9:12,1,A
30,10/8/15 9:12,4,B
89,10/8/15 9:13,4,A
18,10/8/15 9:15,4,B
6,10/8/15 9:17,8,A
71,10/8/15 9:18,2,B
1,10/8/15 9:20,5,B
40,10/8/15 9:21,7,C
69,10/8/15 9:22,10,C
22,10/8/15 9:22,1,B
36,10/8/15 9:22,6,C
84,10/8/15 9:26,6,A
78,10/8/15 9:26,7,C
29,10/8/15 9:27,4,C
31,10/8/15 9:27,9,A
62,10/8/15 9:29,4,B
19,10/8/15 9:32,3,A
20,10/8/15 9:32,2,C
15,10/8/15 9:33,1,A
66,10/8/15 9:34,6,C
38,10/8/15 9:35,4,B
32,10/8/15 9:36,10,A
77,10/8/15 9:36,10,B
37,10/8/15 9:37,5,C
12,10/8/15 9:40,7,B
88,10/8/15 9:40,4,B
49,10/8/15 9:40,9,B
46,10/8/15 9:45,3,C
10,10/8/15 9:49,5,C
53,10/8/15 9:49,10,C
26,10/8/15 9:49,6,A
17,10/8/15 9:50,10,A
61,10/8/15 9:51,5,A
68,10/8/15 9:51,2,B
90,10/8/15 9:54,5,B
34,10/8/15 9:55,4,C
97,10/8/15 9:56,7,C
3,10/8/15 9:57,2,B
57,10/8/15 9:57,6,C
76,10/8/15 9:58,8,A
4,10/8/15 12:00,3,A
68,10/8/15 12:00,4,C
56,10/8/15 12:01,2,A
81,10/8/15 12:01,2,B
46,10/8/15 12:01,5,B
67,10/8/15 12:02,3,C
28,10/8/15 12:03,3,B
94,10/8/15 12:03,10,B
72,10/8/15 12:05,10,C
18,10/8/15 12:05,5,A
34,10/8/15 12:05,1,A
38,10/8/15 12:07,10,A
48,10/8/15 12:07,1,C
73,10/8/15 12:08,8,C
5,10/8/15 12:09,1,C
75,10/8/15 12:10,8,B
14,10/8/15 12:11,2,A
22,10/8/15 12:11,6,B
80,10/8/15 12:11,8,A
93,10/8/15 12:11,3,B
26,10/8/15 12:13,3,C
52,10/8/15 12:13,1,A
57,10/8/15 12:14,4,C
66,10/8/15 12:14,6,A
3,10/8/15 12:15,2,A
29,10/8/15 12:16,7,A
42,10/8/15 12:16,6,B
90,10/8/15 12:18,7,B
97,10/8/15 12:18,3,A
20,10/8/15 12:18,7,A
47,10/8/15 12:18,4,A
25,10/8/15 12:19,3,A
87,10/8/15 12:20,1,A
62,10/8/15 12:20,10,A
77,10/8/15 12:20,4,A
8,10/8/15 12:22,7,A
76,10/8/15 12:25,5,A
85,10/8/15 12:27,9,A
63,10/8/15 12:27,8,A
61,10/8/15 12:27,10,B
12,10/8/15 12:28,2,C
53,10/8/15 12:29,4,A
45,10/8/15 12:30,6,C
13,10/8/15 12:31,6,C
16,10/8/15 12:31,2,B
43,10/8/15 12:31,7,A
64,10/8/15 12:32,4,C
55,10/8/15 12:33,4,B
9,10/8/15 12:33,7,B
39,10/8/15 12:33,6,B
